1	1.2602896716321141
2	1.0352719439535485
3	0.8859508262567972
4	1.2047547876208207
5	1.1186711679618042
6	0.9408607326133015
7	0.8815017840459797
8	0.9715642630538361
9	0.7738539901789576
10	0.7182168314659992
11	1.4307570166092616
12	0.8869974327488321
13	0.8753566119181933
14	1.0722664465693854
15	1.0415607604529944
16	0.9807157653981655
17	1.0852751547121051
18	0.7971384944905303
19	1.103594186237001
20	1.07800602355172
21	0.8830093950639806
22	1.0667731750803577
23	0.9038244583601955
24	1.1517653753760924
25	0.691136492287529
26	0.8904401929475435
27	0.7661814974416373
28	0.91532881022031
29	0.9498461682610728
30	1.348933918894007
31	0.6469949798750719
32	1.1580778234676194
33	0.7193480668144221
34	0.805377237128172
35	0.9571403544960149
36	1.122185783909651
37	0.8158301622349311
38	1.3022245147218288
39	0.685265444351387
40	1.0734392566043758
41	0.6980940037935075
42	1.1202362877136225
43	0.8024299505763902
44	0.9085244457498236
45	0.9689259579783149
46	1.0384683823999117
47	0.7430989981803809
48	0.9286835864177785
49	1.0811187731011516
50	1.0280224647203113
51	0.8946314359114056
52	1.1376352611224372
53	0.8585648993941402
54	1.1453629477732745
55	0.6611364216135225
56	1.2486807916911518
57	0.9371888543215878
58	0.7291543298105441
59	1.1100407669579913
60	1.1420983319906388
61	1.0875565868117008
62	0.9832978904345625
63	1.0517663576035063
64	0.7717663844526262
65	0.9242923993514864
66	1.250525470281962
67	0.8827389950340958
68	1.5139648755220225
69	0.9378274582117426
70	1.0642209389521817
71	0.8581126702626511
72	1.1765827215312736
73	1.4620877140294943
74	0.9161853079411205
75	0.9556128784526978
76	0.7274913139454965
77	1.2312210339063445
78	1.1191675510772678
79	1.1237942772732565
80	0.9755823542758624
81	1.2122139174158522
82	1.1936625668618674
83	0.9251562361191461
84	1.4703972615593315
85	0.885402327264598
86	0.6727682907705712
87	0.9670346853703429
88	1.1942689599495702
89	0.8716568343940445
90	1.0157441677625385
91	0.9623421744338675
92	0.9331530940029835
93	1.2385092914564493
94	1.310192627516448
95	1.0461306651096522
96	0.9758337200439714
97	0.9064502922481749
98	1.0188381188289404
99	1.1265104443874114
100	0.8821152549274486
